,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
35724,46,1,1,0,0,9083,1,0,0,8,8,389,1,-1,0,3,no
35725,39,1,1,1,0,171,1,1,0,8,8,153,1,353,1,0,no
35726,49,7,1,1,0,4300,1,1,0,8,8,134,1,256,6,0,no
35727,40,9,0,1,0,-163,1,0,0,8,8,290,1,-1,0,3,no
35728,40,0,1,1,0,526,1,0,0,8,8,851,1,-1,0,3,no
35729,27,1,1,1,0,14,0,0,0,8,8,295,1,-1,0,3,no
35730,48,1,1,1,0,5078,1,0,1,8,8,139,1,-1,0,3,no
35731,47,4,1,2,0,296,1,0,0,8,8,500,1,-1,0,3,no
35732,57,0,1,1,0,6005,1,0,0,8,8,704,1,323,6,0,yes
35733,36,1,1,1,0,74,1,0,0,8,8,168,2,-1,0,3,no
35734,31,1,1,1,0,-190,1,1,0,8,8,299,3,-1,0,3,no
35735,23,1,2,1,0,0,1,0,0,8,8,6,5,350,2,0,no
35736,32,1,2,0,0,1918,1,0,0,8,8,318,1,172,1,0,no
35737,27,6,2,1,0,23,1,0,0,8,8,291,1,-1,0,3,no
35738,46,1,1,3,0,842,1,0,1,8,8,833,1,-1,0,3,yes
35739,56,5,1,1,0,2330,0,0,0,8,8,209,1,-1,0,3,no
35740,36,1,1,1,0,0,1,0,0,8,8,113,1,-1,0,3,no
35741,43,4,1,2,0,489,1,0,0,8,8,130,1,172,2,1,no
35742,53,0,1,0,0,0,1,0,0,8,8,86,1,298,3,0,no
35743,40,4,1,1,0,408,1,0,0,8,8,80,1,322,4,0,no
35744,38,0,0,1,0,859,1,1,0,8,8,52,1,302,4,0,no
35745,36,7,1,1,0,0,1,0,0,8,8,346,1,368,1,0,no
35746,49,4,1,2,0,1311,1,0,0,8,8,813,1,-1,0,3,yes
35747,32,0,1,1,0,-4,0,0,0,8,8,47,5,-1,0,3,no
35748,48,4,1,3,0,0,1,0,0,8,8,612,1,344,1,1,no
35749,56,1,1,0,0,-116,1,0,0,8,8,1014,2,-1,0,3,no
35750,47,1,1,1,0,265,1,0,0,8,8,144,2,368,1,0,no
35751,51,4,0,1,0,-35,1,0,0,8,8,498,1,263,5,0,no
35752,40,4,1,2,0,0,1,0,0,8,8,232,1,-1,0,3,no
35753,50,1,0,1,0,-441,1,0,0,8,8,203,2,-1,0,3,no
35754,37,9,0,1,0,262,1,0,0,8,8,268,1,281,4,1,no
35755,39,1,1,1,0,860,1,0,0,8,8,312,1,-1,0,3,no
35756,44,9,1,1,0,227,1,1,0,8,8,364,1,262,2,0,no
35757,48,7,0,1,0,62,1,0,0,8,8,561,1,-1,0,3,no
35758,33,4,0,2,0,0,1,0,0,8,8,212,2,-1,0,3,no
35759,48,0,1,1,0,1131,0,1,0,8,8,49,1,-1,0,3,no
35760,35,4,2,2,0,642,0,0,0,8,8,278,1,-1,0,3,no
35761,31,4,2,1,0,1090,1,0,0,8,8,50,1,303,1,0,no
35762,53,9,1,3,0,253,1,0,0,8,8,763,1,-1,0,3,no
35763,51,1,0,1,0,203,1,0,0,8,8,134,1,170,5,0,no
35764,45,7,1,1,0,972,1,0,0,8,8,343,1,282,3,0,no
35765,43,7,1,1,0,177,1,0,0,8,8,120,1,-1,0,3,no
35766,38,0,0,1,0,258,1,0,0,8,8,191,1,-1,0,3,no
35767,41,5,2,0,0,0,0,0,0,8,8,239,1,368,2,0,no
35768,29,9,2,1,0,156,1,0,0,8,8,111,4,347,3,1,no
35769,37,1,2,1,0,180,1,0,0,8,8,114,2,-1,0,3,no
35770,50,9,1,3,0,-287,1,0,0,8,8,92,1,347,1,0,no
35771,49,7,2,1,0,1884,1,0,0,8,8,43,1,-1,0,3,no
35772,42,4,1,2,0,0,1,0,0,8,8,88,1,360,1,0,no
35773,52,1,1,3,0,33,0,0,1,8,8,301,1,-1,0,3,no
35774,33,1,2,1,0,1925,1,0,0,8,8,87,2,67,2,0,no
35775,29,9,1,1,0,1599,1,0,0,8,8,36,1,-1,0,3,no
35776,40,6,0,2,0,4647,1,0,1,8,8,330,2,-1,0,3,no
35777,38,1,2,1,0,238,1,0,0,8,8,86,1,366,2,0,no
35778,58,4,1,2,0,541,1,0,0,8,8,98,1,-1,0,3,no
35779,36,7,1,1,0,138,1,0,0,8,8,39,3,-1,0,3,no
35780,32,1,1,1,0,0,1,0,0,8,8,80,2,-1,0,3,no
35781,28,0,2,1,0,-281,1,0,0,8,8,144,4,340,4,1,no
35782,36,1,1,1,0,0,1,0,1,8,8,91,2,170,2,0,no
35783,37,1,1,1,0,3653,1,0,0,8,8,525,1,-1,0,3,no
35784,46,4,1,1,0,1098,0,0,0,8,8,99,3,343,3,1,no
35785,39,1,1,1,0,-196,1,0,0,8,8,127,2,-1,0,3,no
35786,32,1,1,1,0,333,1,0,0,8,8,501,2,-1,0,3,yes
35787,44,0,1,1,1,-204,1,0,0,8,8,105,1,347,2,0,no
35788,44,1,1,1,0,1343,1,1,0,8,8,414,2,287,2,0,no
35789,46,1,2,1,0,-100,1,0,0,8,8,445,2,303,1,0,no
35790,37,1,1,0,0,403,1,0,0,8,8,318,2,338,1,2,no
35791,29,4,2,2,0,3041,1,0,0,8,8,606,3,-1,0,3,yes
35792,28,1,2,1,0,0,1,0,0,8,8,191,3,-1,0,3,no
35793,39,0,1,0,0,444,1,0,0,8,8,374,2,-1,0,3,no
35794,47,9,1,0,0,1280,0,0,0,8,8,51,1,-1,0,3,no
35795,29,1,2,1,0,234,1,0,0,8,8,139,1,345,1,1,no
35796,35,1,2,1,0,0,1,0,0,8,8,237,1,368,1,1,no
35797,33,4,1,2,0,113,1,0,0,8,8,145,2,172,13,1,no
35798,34,9,0,1,0,136,1,0,0,8,8,136,2,-1,0,3,no
35799,40,3,2,0,0,109,1,0,0,8,8,308,1,367,3,0,no
35800,37,4,1,2,0,6815,1,0,0,8,8,92,2,172,2,1,no
35801,36,4,2,1,0,278,0,0,0,8,8,1243,2,-1,0,3,no
35802,36,7,1,2,0,0,1,0,0,8,8,52,1,-1,0,3,no
35803,35,7,1,1,0,70,1,1,0,8,8,197,1,350,4,0,no
35804,28,8,2,1,0,231,1,0,0,8,8,55,1,-1,0,3,no
35805,42,4,1,2,0,4,1,0,0,8,8,579,2,295,1,2,yes
35806,41,7,0,1,0,-170,1,0,0,8,8,125,1,-1,0,3,no
35807,49,9,0,1,0,95,1,0,0,8,8,90,1,-1,0,3,no
35808,43,6,1,1,0,0,1,0,0,8,8,131,1,-1,0,3,no
35809,41,1,1,0,0,0,1,0,0,8,8,171,1,368,1,0,no
35810,52,1,1,1,0,372,1,0,0,8,8,478,1,-1,0,3,no
35811,47,7,1,1,0,759,1,0,1,8,8,75,1,323,2,0,no
35812,46,1,2,1,0,0,1,0,0,8,8,120,2,-1,0,3,no
35813,37,1,0,1,0,638,1,0,0,8,8,326,1,326,2,2,no
35814,47,1,0,0,0,603,1,1,0,8,8,1080,1,-1,0,3,yes
35815,30,9,0,2,0,33,1,0,0,8,8,87,3,-1,0,3,no
35816,41,2,1,2,0,10,1,0,0,8,8,196,2,172,2,1,no
35817,45,9,1,1,0,0,0,0,0,8,8,166,1,340,1,0,no
35818,52,7,1,1,0,774,1,0,0,8,8,159,1,-1,0,3,no
35819,37,4,2,2,0,331,1,0,0,8,8,94,3,-1,0,3,no
35820,36,4,1,2,0,0,1,0,0,8,8,308,3,-1,0,3,yes
35821,33,0,0,1,0,294,1,0,0,8,8,763,1,-1,0,3,yes
35822,43,7,1,0,0,574,1,0,0,8,8,140,1,-1,0,3,no
35823,26,4,2,2,0,962,1,0,0,8,8,132,1,-1,0,3,no
35824,42,0,1,1,0,3279,1,0,0,8,8,261,1,344,1,0,no
35825,37,9,1,3,0,88,1,1,0,8,8,66,1,308,2,0,no
35826,33,0,2,2,0,1,1,0,0,8,8,56,1,-1,0,3,no
35827,41,9,0,1,0,106,1,1,0,8,8,197,2,-1,0,3,no
35828,37,5,1,1,0,71,0,1,0,8,8,254,1,-1,0,3,no
35829,45,1,1,1,0,247,1,0,0,8,8,157,1,-1,0,3,no
35830,41,7,1,1,0,1717,1,0,0,8,8,520,2,343,3,1,no
35831,32,1,1,1,0,356,1,0,0,8,8,451,3,-1,0,3,no
35832,43,9,1,1,0,0,0,1,0,8,8,9,2,172,5,0,no
35833,52,1,1,1,0,26,1,0,0,8,8,191,2,368,1,0,no
35834,49,7,1,3,0,1499,1,0,0,8,8,87,1,-1,0,3,no
35835,50,1,1,1,0,-26,1,0,0,8,8,301,2,-1,0,3,no
35836,57,4,1,2,0,830,1,1,0,8,8,662,1,367,1,2,yes
35837,49,1,1,1,0,863,1,1,1,8,8,101,1,-1,0,3,no
35838,34,9,2,1,0,268,1,0,0,8,8,248,1,343,9,0,no
35839,46,2,1,1,0,245,1,0,0,8,8,78,1,359,3,0,no
35840,42,1,1,0,0,258,1,0,0,8,8,18,1,366,1,0,no
35841,53,1,1,1,1,20,1,0,0,8,8,273,1,-1,0,3,no
35842,32,1,1,0,0,0,1,1,0,8,8,82,2,361,4,0,no
35843,50,4,2,2,0,709,1,0,0,8,8,207,1,-1,0,3,no
35844,54,5,0,1,0,1483,1,1,0,8,8,53,2,-1,0,3,no
35845,36,9,2,2,0,962,1,0,0,8,8,568,1,-1,0,3,yes
35846,34,4,2,2,0,90,1,0,0,8,8,67,3,-1,0,3,no
35847,48,7,1,1,0,1291,1,0,0,8,8,255,2,-1,0,3,no
35848,39,1,1,1,0,576,1,0,0,8,8,212,1,-1,0,3,no
35849,46,9,0,1,0,0,1,1,0,8,8,306,1,262,1,1,no
35850,43,7,2,1,0,66,1,0,0,8,8,198,1,-1,0,3,no
35851,40,0,2,0,0,1970,0,0,0,8,8,579,1,-1,0,3,no
35852,42,4,1,2,0,-1,1,1,1,8,8,185,1,-1,0,3,no
35853,53,7,1,1,0,125,1,0,0,8,8,176,1,-1,0,3,no
35854,53,9,2,2,0,185,1,0,0,8,8,1448,2,-1,0,3,yes
35855,50,2,1,0,0,300,1,0,0,8,8,99,1,339,2,1,no
35856,40,9,2,1,0,287,1,0,0,8,8,69,1,298,3,0,no
35857,43,7,0,1,0,313,1,0,0,8,8,155,2,-1,0,3,no
35858,34,9,0,1,0,49,0,0,0,8,8,142,1,-1,0,3,no
35859,33,4,2,2,0,9449,1,0,0,8,8,428,1,-1,0,3,no
35860,56,4,1,2,0,935,1,0,0,8,8,209,2,172,1,0,no
35861,56,1,0,0,0,-9,1,1,0,8,8,728,1,-1,0,3,yes
35862,36,1,1,1,0,0,1,0,0,8,8,171,1,172,3,0,no
35863,36,4,2,2,0,1531,1,0,0,8,8,81,3,170,1,0,no
35864,40,4,2,2,0,-222,1,0,0,8,8,291,1,337,1,0,no
35865,40,1,1,1,0,280,1,0,0,8,8,435,2,340,3,0,no
35866,40,7,1,3,0,-516,1,0,0,8,8,272,1,364,2,0,no
35867,36,1,1,1,0,535,1,0,0,8,8,121,1,343,3,0,no
35868,44,0,2,1,0,89,1,1,0,8,8,164,1,-1,0,3,no
35869,42,6,0,2,0,216,1,0,0,8,8,144,3,-1,0,3,no
35870,26,0,2,1,0,0,1,0,0,8,8,339,1,66,3,1,no
35871,45,0,1,3,0,-299,1,0,0,8,8,154,2,350,1,0,no
35872,39,9,2,1,0,1685,1,0,0,8,8,319,1,368,1,0,no
35873,49,1,1,1,0,-202,1,1,0,8,8,608,2,170,5,0,no
35874,46,0,0,1,0,-637,1,0,0,8,8,218,1,172,1,0,no
35875,33,0,0,2,0,891,0,0,0,8,8,398,2,-1,0,3,yes
35876,38,6,1,0,0,215,1,0,0,8,8,124,2,353,1,1,no
35877,43,1,1,0,0,361,1,0,0,8,8,87,2,-1,0,3,no
35878,37,7,1,1,0,3429,1,1,0,8,8,151,4,171,11,1,no
35879,43,1,1,1,0,917,1,0,0,8,8,87,2,-1,0,3,no
35880,39,4,2,2,0,1143,1,0,0,8,8,89,6,-1,0,3,no
35881,40,0,1,1,0,-54,1,0,0,8,8,183,1,-1,0,3,no
35882,35,7,1,1,1,-182,1,0,0,8,8,270,2,-1,0,3,no
35883,52,9,1,1,0,337,1,0,0,8,8,247,1,261,4,0,no
35884,59,0,1,1,0,-198,1,1,0,8,8,206,1,-1,0,3,no
35885,48,0,1,3,0,0,1,0,0,8,8,85,1,168,2,0,no
35886,34,1,1,1,0,0,1,0,0,8,8,325,1,170,2,0,no
35887,37,0,1,1,0,1314,1,0,0,8,8,682,2,85,7,2,no
35888,46,4,1,2,0,740,1,0,0,8,8,462,1,359,2,0,no
35889,32,1,2,1,0,2696,1,0,0,8,8,238,6,169,3,0,no
35890,34,3,1,1,0,4,1,0,0,8,8,81,2,-1,0,3,no
35891,56,1,1,1,0,68,1,0,0,8,8,68,5,-1,0,3,no
35892,30,0,1,1,0,518,1,0,0,8,8,127,1,-1,0,3,no
35893,28,7,2,1,0,430,1,0,0,8,8,158,2,350,2,0,no
35894,46,1,1,1,0,0,1,0,0,8,8,264,2,-1,0,3,no
35895,44,9,2,1,0,293,1,0,0,8,8,345,2,358,1,0,no
35896,36,1,1,1,0,0,1,0,0,8,8,254,2,361,8,1,no
35897,33,9,1,2,0,565,1,0,0,8,8,77,2,-1,0,3,no
35898,46,1,1,1,0,-70,1,0,0,8,8,219,2,-1,0,3,no
35899,34,9,2,1,0,1866,0,0,0,8,8,134,3,185,1,0,no
35900,38,0,1,1,0,0,1,0,0,8,8,175,2,-1,0,3,no
35901,39,7,1,1,0,800,1,0,0,8,8,241,2,-1,0,3,no
35902,41,7,0,1,0,787,1,0,0,8,8,297,2,-1,0,3,no
35903,41,10,2,1,0,75,1,0,0,8,8,103,2,344,1,0,no
35904,50,4,0,2,0,356,0,0,0,8,8,198,2,358,5,1,no
35905,39,1,1,0,0,1433,1,0,0,8,8,182,2,366,1,1,no
35906,30,7,2,1,0,268,1,0,0,8,8,226,5,-1,0,3,no
35907,39,9,0,2,0,665,1,0,0,8,8,133,8,-1,0,3,no
35908,55,9,2,2,0,-703,1,0,0,8,8,123,3,-1,0,3,no
35909,37,4,2,2,0,4543,1,0,0,8,8,137,1,340,5,0,no
35910,46,7,0,1,0,355,1,0,0,8,8,122,2,338,8,1,no
35911,41,4,1,2,0,-370,1,0,0,8,8,233,2,-1,0,3,no
35912,31,8,2,2,0,25,1,0,0,8,8,85,2,368,2,0,no
35913,38,4,0,3,0,488,1,0,0,8,8,238,6,-1,0,3,no
35914,39,0,1,1,0,170,1,0,0,8,8,408,2,-1,0,3,no
35915,44,0,1,1,0,1248,1,1,0,8,8,428,3,-1,0,3,no
35916,35,1,2,1,0,3507,1,0,0,8,8,422,2,-1,0,3,no
35917,34,6,2,2,0,589,1,0,1,8,8,44,4,367,1,1,no
35918,36,9,2,2,0,251,1,0,0,8,8,91,4,-1,0,3,no
35919,58,5,0,1,0,-808,1,0,0,8,8,75,4,-1,0,3,no
35920,31,1,0,0,0,1,1,0,0,8,8,36,5,336,9,0,no
35921,44,4,1,1,0,438,1,0,1,8,8,37,3,303,1,0,no
35922,41,0,1,1,0,549,1,0,0,8,8,326,4,-1,0,3,no
35923,36,3,1,1,0,409,1,0,0,8,8,104,2,-1,0,3,no
35924,38,9,0,1,0,566,1,0,0,8,8,44,2,275,2,0,no
35925,35,0,2,1,0,0,1,0,0,8,8,376,3,-1,0,3,no
35926,57,9,0,0,0,13,1,0,0,8,8,323,2,368,2,0,no
35927,34,7,0,2,0,800,1,1,0,8,8,309,2,-1,0,3,no
35928,34,1,2,1,0,551,1,0,0,8,8,347,2,-1,0,3,no
35929,59,4,1,0,0,0,1,0,0,8,8,130,1,-1,0,3,no
35930,39,4,0,0,0,516,1,0,0,8,8,207,2,-1,0,3,no
35931,27,0,2,1,0,3,1,0,0,8,8,346,2,-1,0,3,no
35932,31,1,0,1,0,-209,1,0,0,8,8,154,3,367,2,0,no
35933,32,1,2,1,0,541,1,0,0,8,8,202,2,-1,0,3,no
35934,55,4,0,2,0,481,1,0,1,8,8,147,2,298,3,0,no
35935,41,0,1,1,0,752,0,1,0,8,8,86,4,-1,0,3,no
35936,39,7,1,1,0,0,1,0,0,8,8,503,1,-1,0,3,no
35937,41,4,1,1,0,41,1,0,0,8,8,177,2,364,6,1,no
35938,48,0,1,1,0,257,1,0,1,8,8,186,4,358,11,0,no
35939,52,1,1,0,0,1705,0,0,0,8,8,334,3,-1,0,3,no
35940,31,7,1,1,0,0,1,0,0,8,8,274,2,-1,0,3,no
35941,53,0,1,1,0,4493,0,0,0,8,8,286,2,168,3,0,no
35942,38,0,1,1,0,981,1,1,0,8,8,134,2,-1,0,3,no
35943,36,9,0,1,0,515,1,1,0,8,8,104,4,252,3,0,no
35944,39,7,1,1,0,-762,1,1,0,8,8,40,6,343,2,0,no
35945,43,6,1,1,0,56,1,0,0,8,8,612,3,-1,0,3,no
35946,50,4,1,2,0,-470,1,0,0,8,8,506,2,170,3,0,no
35947,56,1,2,0,0,39,1,0,1,8,8,191,2,347,5,0,no
35948,31,3,2,1,0,49,1,0,0,8,8,187,3,360,2,0,no
35949,41,9,1,1,0,2576,1,1,0,8,8,296,5,361,11,0,no
35950,31,7,1,0,0,11,1,0,0,8,8,174,2,-1,0,3,no
35951,52,1,1,0,0,863,0,0,0,8,8,224,2,170,3,0,no
35952,48,9,1,2,0,443,1,0,0,8,8,235,2,-1,0,3,no
35953,45,4,0,2,0,2237,1,0,0,8,8,128,3,322,2,0,no
35954,42,0,1,1,0,3104,0,0,0,8,8,144,2,-1,0,3,no
35955,40,1,1,1,0,498,1,0,0,8,8,55,2,298,4,0,no
35956,59,5,1,2,0,148,1,1,0,8,8,685,2,366,1,1,yes
35957,47,5,1,0,0,1374,0,1,1,8,8,479,2,359,3,0,yes
35958,34,9,1,2,0,116,0,0,0,8,8,413,2,-1,0,3,no
35959,24,7,2,1,0,281,1,0,0,8,8,211,2,337,3,1,no
35960,51,4,1,2,0,257,1,0,0,8,8,129,2,-1,0,3,no
35961,38,4,0,2,0,637,1,0,0,8,8,295,2,343,1,1,no
35962,28,1,2,0,0,16,1,0,0,8,8,217,7,-1,0,3,no
35963,43,1,1,1,0,490,1,0,0,8,8,216,2,368,2,0,no
35964,36,9,1,1,0,23,1,0,0,8,8,152,2,347,1,0,no
35965,35,8,1,2,0,387,1,0,0,8,8,1024,3,347,3,0,yes
35966,34,1,1,0,0,174,1,0,0,8,8,405,3,-1,0,3,no
35967,30,1,1,1,0,23,1,0,0,8,8,129,2,359,4,0,no
35968,42,4,1,2,0,-556,1,1,0,8,8,682,3,347,3,0,yes
35969,40,7,1,0,0,170,1,1,0,8,8,361,3,-1,0,3,no
35970,51,1,1,1,0,1022,1,0,0,8,8,311,3,-1,0,3,no
35971,50,7,0,1,0,81,0,0,0,8,8,746,2,-1,0,3,no
35972,37,7,2,1,0,393,1,0,0,8,8,348,4,350,2,1,no
35973,39,0,1,1,0,0,1,0,1,8,8,283,3,296,5,0,no
35974,36,1,1,0,0,0,1,0,0,8,8,108,2,367,2,0,no
35975,38,1,1,0,0,0,1,0,0,8,8,583,2,-1,0,3,no
35976,32,1,1,1,0,95,1,0,1,8,8,265,4,337,2,0,no
35977,34,0,1,1,0,471,1,0,0,8,8,146,3,340,2,0,no
35978,43,1,1,0,0,60,0,0,0,8,8,487,2,367,2,1,no
35979,40,6,1,1,0,1270,1,0,0,8,8,1049,2,-1,0,3,no
35980,52,4,2,2,0,824,0,0,0,8,8,466,1,354,2,0,no
35981,34,6,2,2,0,366,1,0,0,8,8,348,4,-1,0,3,no
35982,36,1,1,1,0,153,1,0,0,8,8,263,1,171,2,0,no
35983,38,1,1,1,0,395,1,0,0,8,8,83,1,367,2,0,no
35984,44,9,2,1,0,140,1,0,0,8,8,324,2,268,2,0,no
35985,48,1,1,0,0,1778,1,0,1,8,8,267,3,-1,0,3,no
35986,39,7,1,0,0,324,1,0,0,8,8,340,2,312,4,0,no
35987,41,1,1,1,0,211,1,0,1,8,8,546,3,368,4,0,no
35988,44,9,0,1,0,177,1,0,0,8,8,364,1,365,3,0,no
35989,55,1,1,1,0,1569,1,0,0,8,8,156,4,-1,0,3,no
35990,42,4,1,1,0,3018,1,0,0,8,8,288,3,172,2,0,no
35991,34,7,1,1,0,-85,1,0,0,8,8,129,4,-1,0,3,no
35992,26,0,1,1,0,354,1,0,0,8,8,282,5,347,5,1,no
35993,36,9,1,1,0,-355,1,0,0,8,8,89,1,-1,0,3,no
35994,36,10,1,0,0,771,1,0,0,8,8,152,1,-1,0,3,no
35995,36,1,1,1,0,55,1,0,0,8,8,323,1,-1,0,3,no
35996,54,1,1,0,0,428,1,0,0,8,8,311,1,-1,0,3,no
35997,50,1,2,0,0,496,1,0,0,8,8,108,1,-1,0,3,no
35998,49,5,1,1,0,993,1,1,0,8,8,199,1,301,2,1,no
35999,33,1,1,0,0,139,1,0,0,8,8,548,1,-1,0,3,no
36000,39,1,1,1,0,-405,1,0,0,8,8,177,1,-1,0,3,no
36001,29,4,2,2,0,572,1,0,1,8,8,72,6,181,1,2,no
36002,34,1,1,0,0,3,1,0,1,8,8,26,1,-1,0,3,no
36003,51,7,1,0,0,314,1,1,1,8,8,713,3,-1,0,3,no
36004,38,1,1,0,0,1597,0,0,1,8,8,15,1,-1,0,3,no
36005,38,6,2,2,0,1612,1,0,0,8,8,423,1,-1,0,3,yes
36006,34,0,0,1,0,140,1,0,0,8,8,81,2,365,1,0,no
36007,42,7,1,1,0,714,1,1,0,8,8,211,1,358,5,0,no
36008,42,0,0,1,0,256,0,0,0,8,8,322,1,323,1,0,no
36009,37,4,2,2,0,105,1,0,0,8,8,349,1,-1,0,3,no
36010,30,1,1,1,0,514,1,0,0,11,8,102,3,-1,0,3,no
36011,45,5,0,1,0,187,1,0,0,11,8,82,2,-1,0,3,no
36012,43,6,1,2,1,310,1,0,0,11,8,84,7,-1,0,3,no
36013,56,4,1,0,1,-255,1,0,1,11,8,9,5,-1,0,3,no
36014,57,4,1,1,0,657,1,0,1,11,8,20,5,-1,0,3,no
36015,38,9,1,1,0,1333,1,0,1,11,8,21,5,346,6,1,no
36016,46,0,0,0,0,1807,1,0,0,11,8,62,3,339,2,0,no
36017,29,1,1,1,0,37,1,0,0,11,8,138,3,353,1,1,no
36018,36,9,1,1,0,432,1,0,0,11,8,61,3,255,2,0,no
36019,46,1,1,0,0,0,1,0,1,11,8,30,4,304,2,1,no
36020,34,9,2,1,0,664,1,1,0,11,8,88,2,343,2,1,no
36021,45,9,1,1,0,1412,1,0,0,11,8,764,4,-1,0,3,no
36022,36,1,2,1,0,661,1,0,0,11,8,14,8,-1,0,3,no
36023,43,2,1,0,0,1318,1,1,1,11,8,10,8,-1,0,3,no
36024,55,4,1,2,0,1402,1,0,0,11,8,125,2,175,1,0,no
36025,27,1,2,0,0,68,1,1,0,11,8,50,5,-1,0,3,no
36026,43,1,1,1,0,704,1,0,1,11,8,28,2,306,1,0,no
36027,34,4,1,2,0,1288,1,0,0,11,8,15,8,270,7,1,no
36028,36,7,0,1,0,223,1,1,0,11,8,80,1,-1,0,3,no
36029,57,6,1,0,0,-34,1,1,0,11,8,108,6,371,2,0,no
36030,30,7,1,1,0,52,1,1,0,11,8,295,1,-1,0,3,no
36031,37,1,1,0,0,240,1,0,0,11,8,259,1,370,2,1,no
36032,40,1,1,1,0,0,1,0,0,11,8,54,1,-1,0,3,no
36033,41,6,1,2,0,355,1,0,0,11,8,573,1,28,4,1,no
36034,57,2,0,1,1,25,1,0,0,11,8,652,1,370,4,1,no
36035,53,4,1,0,0,72,1,1,1,11,8,22,1,-1,0,3,no
36036,60,0,1,1,0,-396,1,0,0,11,8,443,1,350,1,0,no
36037,44,0,0,1,0,738,1,0,0,11,8,55,1,171,8,0,no
36038,50,5,1,2,0,4,1,1,0,11,8,67,1,-1,0,3,no
36039,34,1,1,1,0,518,1,0,0,11,8,206,1,-1,0,3,no
36040,45,1,1,0,0,0,1,0,1,11,8,64,1,362,7,0,no
36041,39,0,0,1,0,141,1,1,0,11,8,249,1,-1,0,3,no
36042,57,0,2,1,0,7400,1,0,0,11,8,485,2,-1,0,3,no
36043,33,1,1,0,0,62,1,0,1,11,8,26,1,-1,0,3,no
36044,36,0,1,1,0,0,1,1,0,11,8,94,1,-1,0,3,no
36045,54,2,1,0,0,943,1,1,1,11,8,194,1,340,2,0,no
36046,50,1,1,1,0,2419,1,0,0,11,8,309,1,342,3,1,no
36047,41,1,1,1,0,-217,1,0,0,11,8,313,1,349,3,1,no
36048,40,6,1,1,0,0,1,0,0,11,8,657,1,-1,0,3,yes
36049,47,1,1,1,0,2548,1,0,0,11,8,577,1,368,1,1,no
36050,45,1,1,1,0,-104,1,0,0,11,8,33,12,-1,0,3,no
36051,49,7,0,1,0,579,1,0,0,11,8,158,1,-1,0,3,no
36052,43,1,1,0,0,-423,1,1,0,11,8,457,1,-1,0,3,no
36053,38,7,1,1,0,741,1,0,0,11,8,363,1,343,2,0,no
36054,34,2,1,0,0,0,1,0,0,11,8,547,1,-1,0,3,no
36055,40,1,1,1,0,6767,1,0,0,11,8,431,1,172,2,0,no
36056,38,1,1,1,0,625,1,1,0,11,8,210,1,-1,0,3,no
36057,47,9,1,1,0,-59,1,1,0,11,8,502,1,343,2,0,no
36058,42,9,1,1,0,162,1,0,0,11,8,139,1,-1,0,3,no
36059,43,7,1,1,0,6346,1,0,0,11,8,57,1,-1,0,3,no
36060,34,7,0,1,0,1826,1,0,0,11,8,212,1,-1,0,3,no
36061,35,4,2,1,0,356,1,0,0,11,8,7,5,171,12,0,no
36062,44,1,1,1,0,130,1,1,0,11,8,528,1,-1,0,3,no
36063,32,4,1,2,0,859,1,1,0,11,8,195,5,172,11,1,no
36064,38,1,1,1,0,97,1,0,0,11,8,169,2,-1,0,3,no
36065,36,6,1,1,0,14,1,1,0,11,8,210,1,-1,0,3,no
36066,36,9,1,1,0,483,1,0,0,11,8,179,1,304,2,0,no
36067,50,0,1,1,0,284,1,0,0,11,8,106,1,278,3,0,no
36068,44,0,2,1,0,985,1,1,0,11,8,9,7,325,19,0,no
36069,49,4,2,2,0,1350,1,1,0,11,8,716,1,-1,0,3,no
36070,40,7,1,1,0,1185,1,0,0,11,8,94,1,-1,0,3,no
36071,31,1,2,1,0,5547,1,0,0,11,8,73,1,-1,0,3,no
36072,43,4,0,2,0,221,1,0,0,11,8,313,1,369,2,0,no
36073,35,9,0,2,0,4515,1,0,0,11,8,66,3,173,2,0,no
36074,36,4,0,2,0,803,1,0,0,11,8,143,4,-1,0,3,no
36075,45,1,1,1,0,746,1,0,0,11,8,261,1,-1,0,3,no
36076,37,1,2,1,0,9306,1,0,0,11,8,603,1,-1,0,3,no
36077,36,7,2,1,0,198,1,0,0,11,8,496,1,-1,0,3,no
36078,52,3,0,1,0,131,1,1,0,11,8,87,1,-1,0,3,no
36079,37,1,1,0,0,0,0,0,1,11,8,108,2,306,1,0,no
36080,36,1,0,0,0,666,1,0,0,11,8,285,1,-1,0,3,no
36081,38,1,0,1,0,0,1,0,0,11,8,580,1,173,1,0,no
36082,32,9,2,2,0,1094,1,0,0,11,8,207,7,-1,0,3,no
36083,39,2,2,2,0,243,0,1,0,11,8,128,3,371,1,0,no
36084,40,9,2,1,0,281,1,0,0,11,8,7,11,360,2,1,no
36085,35,4,0,2,0,434,1,0,0,11,8,277,1,271,2,2,no
36086,45,1,1,0,0,1265,1,0,0,11,8,40,8,299,1,2,no
36087,41,0,2,1,0,-109,1,1,0,11,8,1038,1,370,1,0,yes
36088,38,5,1,3,0,304,0,0,0,11,8,94,1,350,5,1,no
36089,54,4,1,2,0,7249,1,1,0,11,8,346,1,96,3,0,no
36090,39,0,2,3,0,0,1,0,0,11,8,62,1,-1,0,3,no
36091,41,1,1,0,0,236,1,0,1,11,8,65,1,356,2,0,no
